Date,Year,Pasture,Patch,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,WSG,CSG_FEAR,CSG,FEAR,CHEAT,Forbs,Legumes,Woody,Bare,Litter,Litter_dep,Panic,Seed_mix_forbs,Seed_cover_total,Sedges,SDV,TALLEST,LIT_2,LIT_3,Angle_of_O,Violets
,2011,PYN,W,PYN_W,PYN_W_2011,PYN_W_2011,2,1,2,1,38,.,0,3,.,38,38,0,16,3,.,.,.,,3,,,,,,0
,2011,PYN,W,PYN_W,PYN_W_2011,PYN_W_2011,2,1,1,1,16,.,3,3,.,3,16,0,63,3,.,.,.,,16,,,,,,0
,2011,PYN,W,PYN_W,PYN_W_2011,PYN_W_2011,1,1,1,1,16,.,0,16,.,38,38,0,38,0,.,.,.,,0,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,5,7,4,4,16,.,16,38,.,63,3,16,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,4,4,5,0,.,16,63,.,3,0,16,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,5,4,3,1,.,16,38,.,16,16,0,0,63,.,.,.,,38,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,6,3,3,4,3,.,16,38,.,38,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,4,3,4,38,.,16,63,.,38,3,0,0,63,.,.,.,,0,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,4,2,5,0,.,3,38,.,63,16,0,16,0,.,.,.,,0,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,3,3,4,63,.,3,3,.,16,1,0,0,86,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,3,3,4,3,.,16,63,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,4,3,3,4,0,.,3,63,.,3,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,4,3,3,38,.,16,63,.,16,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,4,3,3,3,.,16,38,.,38,38,0,0,63,.,.,.,,38,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,4,0,.,16,38,.,38,16,0,0,38,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,3,16,.,16,16,.,63,3,16,0,38,.,.,.,,38,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,4,3,2,0,.,1,63,.,38,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,3,3,.,0,63,.,16,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,2,3,4,16,.,3,63,.,38,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,2,16,.,3,16,.,38,38,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,2,3,.,16,86,.,3,38,3,0,38,.,.,.,,0,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,2,3,3,0,.,0,63,.,38,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,3,2,3,.,3,63,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,2,2,16,.,3,38,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,3,2,2,38,.,0,16,.,16,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,2,3,3,2,38,.,3,16,.,16,38,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,2,2,3,0,.,3,63,.,38,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,2,2,3,16,.,3,38,.,63,0,0,0,63,.,.,.,,0,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,2,3,2,2,3,.,0,63,.,38,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,3,2,2,2,16,.,1,3,.,16,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,2,3,2,2,16,.,16,16,.,16,38,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,2,2,2,2,16,.,3,38,.,38,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,N,PYS_N,PYS_N_2011,PYS_N_2011,2,2,2,2,16,.,16,38,.,63,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,7,4,3,4,3,.,16,16,.,16,0,38,0,63,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,4,5,4,3,3,.,16,38,.,16,3,38,3,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,4,2,4,5,0,.,3,16,.,63,3,0,16,3,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,5,4,3,3,38,.,3,16,.,16,0,0,1,38,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,5,4,3,3,86,.,3,16,.,16,1,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,3,2,3,4,38,.,3,38,.,16,3,0,3,0,.,.,.,,0,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,3,3,3,3,16,.,3,3,.,86,3,0,16,0,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,3,3,3,3,38,.,16,16,.,63,3,0,3,0,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,3,3,3,2,0,.,16,63,.,63,0,0,0,16,.,.,.,,0,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,4,3,16,.,3,3,.,38,3,16,16,1,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,3,2,3,3,16,.,3,3,.,98,16,0,3,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,1,3,3,3,0,.,3,38,.,38,0,0,38,3,.,.,.,,0,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,3,3,16,.,3,16,.,86,3,0,3,1,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,3,2,16,.,1,3,.,86,3,0,38,0,.,.,.,,38,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,3,3,.,3,63,.,38,3,3,3,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,3,0,.,3,3,.,86,16,0,16,3,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,1,2,3,3,3,.,0,38,.,38,38,0,3,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,3,2,0,.,1,38,.,38,16,0,3,0,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,3,3,.,3,38,.,63,3,0,16,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,2,16,.,3,3,.,63,16,0,16,3,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,2,0,.,3,86,.,38,3,0,3,0,.,.,.,,16,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,2,0,.,3,38,.,63,16,0,16,0,.,.,.,,0,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,2,3,.,3,86,.,16,16,0,3,16,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,2,2,3,.,3,16,.,86,3,0,3,3,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,2,1,1,16,.,3,3,.,16,16,0,38,3,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,1,1,2,2,0,.,3,16,.,63,16,0,38,0,.,.,.,,0,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,1,1,2,1,3,.,0,16,.,16,63,0,3,0,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,2,1,1,1,3,.,3,38,.,16,38,0,16,16,.,.,.,,3,,,,,,0
,2011,PYS,S,PYS_S,PYS_S_2011,PYS_S_2011,1,1,1,1,16,.,3,38,.,38,38,0,0,16,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,5,6,7,5,16,.,3,38,.,63,16,0,0,38,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,5,5,3,3,38,.,3,16,.,38,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,4,4,4,3,3,.,3,3,.,63,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,4,4,4,16,.,3,16,.,38,16,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,4,4,3,3,16,.,1,16,.,63,16,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,4,4,4,3,.,3,16,.,63,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,4,3,3,3,0,.,3,86,.,3,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,3,3,38,.,16,3,.,3,38,16,0,63,.,.,.,,0,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,3,3,38,.,3,16,.,86,16,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,4,3,2,3,.,3,63,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,3,3,3,.,3,63,.,1,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,3,3,38,.,3,3,.,16,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,3,3,3,.,3,38,.,16,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,3,2,3,16,.,3,38,.,3,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,2,2,4,3,.,16,16,.,3,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,2,3,38,.,16,16,.,38,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,2,3,16,.,3,16,.,38,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,3,2,16,.,3,63,.,16,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,2,3,3,.,38,3,.,3,63,0,0,63,.,.,.,,0,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,2,3,3,0,.,16,63,.,38,38,0,0,63,.,.,.,,0,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,2,2,3,3,.,16,16,.,38,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,2,3,2,3,.,3,38,.,16,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,2,2,3,.,3,16,.,16,16,0,0,86,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,3,2,2,3,.,3,38,.,38,38,0,0,38,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,2,2,2,3,.,3,38,.,16,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,1,2,3,16,.,0,38,.,16,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,2,2,2,0,.,38,63,.,0,0,0,0,63,.,.,.,,0,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,2,2,2,16,.,3,16,.,38,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,3,2,1,2,38,.,3,3,.,16,38,0,3,16,.,.,.,,3,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,2,2,2,16,.,16,3,.,38,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYS,W,PYS_W,PYS_W_2011,PYS_W_2011,2,2,1,2,0,.,3,16,.,38,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,7,8,6,7,0,.,3,63,.,38,63,0,0,16,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,5,6,5,7,0,.,0,16,.,86,3,0,0,38,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,5,7,4,4,3,.,3,63,.,38,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,6,5,3,6,38,.,3,38,.,3,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,4,2,9,4,0,.,0,98,.,1,0,16,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,5,4,5,5,0,.,3,98,.,3,0,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,4,6,2,5,0,.,3,38,.,16,0,38,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,5,3,4,16,.,0,86,.,16,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,5,4,3,3,0,.,0,86,.,16,0,16,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,4,5,4,2,0,.,0,98,.,3,0,16,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,4,4,38,.,3,38,.,38,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,3,4,38,.,3,16,.,63,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,4,3,3,3,16,.,3,38,.,38,3,0,3,63,.,.,.,,16,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,4,3,16,.,0,38,.,38,3,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,3,3,38,.,3,63,.,38,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,2,5,3,3,.,3,16,.,63,16,0,3,16,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,3,4,3,38,.,3,38,.,63,3,3,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,3,3,16,.,3,3,.,86,16,0,3,16,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,3,2,3,.,16,38,.,38,16,0,0,38,.,.,.,,16,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,2,3,0,.,3,63,.,38,3,16,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,2,3,63,.,1,3,.,16,3,0,0,63,.,.,.,,16,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,2,3,38,.,3,3,.,63,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,2,2,3,0,.,3,86,.,3,16,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,2,3,3,16,.,3,38,.,38,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,3,3,2,38,.,3,3,.,38,3,0,0,38,.,.,.,,16,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,3,2,2,3,.,3,38,.,3,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,3,2,3,2,16,.,0,3,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,2,2,2,3,.,3,16,.,63,3,0,16,38,.,.,.,,3,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,2,2,2,16,.,16,3,.,0,1,0,0,38,.,.,.,,0,,,,,,0
,2011,PYW,C,PYW_C,PYW_C_2011,PYW_C_2011,2,2,2,1,3,.,3,3,.,38,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,5,6,5,0,.,3,86,.,3,1,0,0,38,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,7,3,5,0,.,0,38,.,38,0,38,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,5,6,4,4,0,.,0,86,.,16,3,16,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,3,5,4,0,.,3,86,.,16,16,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,4,5,3,0,.,3,63,.,38,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,5,5,3,2,3,.,3,38,.,3,63,0,16,38,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,3,4,4,16,.,3,38,.,16,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,3,3,4,0,.,16,86,.,16,3,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,4,3,3,38,.,3,63,.,38,16,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,3,3,2,0,.,3,38,.,38,16,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,3,3,3,0,.,3,63,.,16,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,3,3,3,3,.,3,38,.,38,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,3,3,3,0,.,3,63,.,38,3,0,16,38,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,3,3,3,16,.,3,16,.,38,16,0,3,63,.,.,.,,0,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,3,3,3,16,.,3,63,.,16,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,3,3,2,16,.,3,38,.,38,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,2,2,3,3,.,3,38,.,63,3,0,3,38,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,3,3,2,3,.,3,16,.,38,16,0,0,38,.,.,.,,16,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,2,2,3,0,.,3,16,.,63,3,0,1,63,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,2,3,3,3,.,3,16,.,16,16,0,0,63,.,.,.,,16,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,4,2,2,2,16,.,3,16,.,63,3,0,3,16,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,2,2,3,3,.,3,38,.,63,38,0,0,63,.,.,.,,16,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,2,3,2,3,.,3,3,.,63,38,0,0,38,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,3,2,2,2,16,.,3,3,.,38,38,0,16,38,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,2,2,2,16,.,3,16,.,63,3,0,3,38,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,2,1,2,16,.,0,3,.,16,63,0,3,38,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,1,3,1,1,3,.,3,16,.,3,86,0,3,3,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,1,1,2,1,0,.,0,16,.,16,86,0,3,16,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,2,1,1,1,3,.,0,3,.,3,16,0,86,3,.,.,.,,3,,,,,,0
,2011,PYW,N,PYW_N,PYW_N_2011,PYW_N_2011,1,1,1,1,0,.,3,38,.,3,38,0,3,3,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,7,7,5,8,3,.,3,16,.,86,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,8,5,7,86,.,3,3,.,16,0,0,0,86,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,7,7,6,5,86,.,0,3,.,3,16,0,0,86,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,3,11,6,4,38,.,3,38,.,16,0,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,6,6,5,5,86,.,0,3,.,16,38,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,6,5,3,5,16,.,16,63,.,16,0,0,0,63,.,.,.,,16,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,8,5,3,3,16,.,16,38,.,16,0,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,5,5,4,38,.,3,16,.,38,1,0,0,86,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,5,4,5,38,.,0,38,.,3,3,0,0,86,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,4,5,4,38,.,38,3,.,3,3,16,0,63,.,.,.,,38,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,4,5,4,86,.,3,3,.,3,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,5,4,4,3,.,86,3,.,3,16,0,0,63,.,.,.,,86,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,4,4,4,16,.,3,16,.,3,86,0,0,38,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,4,3,3,16,.,3,38,.,38,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,5,3,3,63,.,3,16,.,3,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,3,3,3,5,3,.,16,38,.,16,16,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,5,4,3,2,38,.,3,3,.,16,3,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,4,3,3,0,.,3,86,.,3,0,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,3,3,4,63,.,3,3,.,16,3,0,0,63,.,.,.,,0,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,4,4,3,3,16,.,3,38,.,3,16,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,3,5,3,2,38,.,0,3,.,1,63,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,3,4,3,3,16,.,16,16,.,16,38,0,0,63,.,.,.,,3,,,,,,0
,2011,PYW,S,PYW_S,PYW_S_2011,PYW_S_2011,3,3,4,3,63,.,3,16,.,1,16,0,0,63,.,.,.,,0,,,,,,0
